支付宝交易记录明细查询
账号:[13636476127]
起始日期:[2021-11-01 00:00:00]    终止日期:[2021-11-30 12:42:27]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2021113004200113001090242639	,2021113022001484131436290397	,2021-11-30 09:49:19 ,2021-11-30 09:49:22 ,2021-11-30 09:49:22 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,2.80    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090253053	,2021113022001484131436378076	,2021-11-30 09:46:15 ,2021-11-30 09:46:17 ,2021-11-30 09:46:17 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,15.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090243362	,2021113022001484131436299729	,2021-11-30 09:38:17 ,2021-11-30 09:38:19 ,2021-11-30 09:38:19 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,9.80    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090245258	,2021113022001484131436376891	,2021-11-30 09:36:11 ,2021-11-30 09:36:13 ,2021-11-30 09:36:13 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,1.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090239214	,2021113022001484131436386791	,2021-11-30 09:35:14 ,2021-11-30 09:35:17 ,2021-11-30 09:35:17 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090249302	,2021113022001484131436291513	,2021-11-30 09:34:19 ,2021-11-30 09:34:22 ,2021-11-30 09:34:22 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,9.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090234392	,2021113022001484131436403411	,2021-11-30 09:30:32 ,2021-11-30 09:30:35 ,2021-11-30 09:30:35 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,7.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090242219	,2021113022001484131436452746	,2021-11-30 09:29:14 ,2021-11-30 09:29:17 ,2021-11-30 09:29:17 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,30.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090251029	,2021113022001484131436376889	,2021-11-30 09:27:57 ,2021-11-30 09:28:00 ,2021-11-30 09:28:00 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.40    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090235295	,2021113022001484131436293899	,2021-11-30 09:26:22 ,2021-11-30 09:26:25 ,2021-11-30 09:26:25 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,7.90    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090236188	,2021113022001484131436331060	,2021-11-30 09:25:04 ,2021-11-30 09:25:07 ,2021-11-30 09:25:07 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,1.40    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090239327	,2021113022001484131436343456	,2021-11-30 09:21:46 ,2021-11-30 09:21:49 ,2021-11-30 09:21:49 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,11.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090239058	,2021113022001484131436379452	,2021-11-30 09:19:25 ,2021-11-30 09:19:28 ,2021-11-30 09:19:28 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,15.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090231987	,2021113022001484131436415323	,2021-11-30 09:15:24 ,2021-11-30 09:15:27 ,2021-11-30 09:15:27 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,16.70   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021113004200113001090232787	,2021113022001484135705369581	,2021-11-30 09:13:05 ,2021-11-30 09:13:07 ,2021-11-30 09:13:07 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,44.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
20211130366252876781 	,                    	,2021-11-30 03:22:32 ,                    ,2021-11-30 03:22:32 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.29-收益发放 ,7.47    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021112922001455785748849039	,XP1521112922501710698260000730	,2021-11-29 22:34:30 ,2021-11-29 22:34:31 ,2021-11-29 22:34:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1521112922501710698260000730,73.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021112922001455785748567855_RM0021112922201314853600005601	,XP1321112922200428353604005601	,2021-11-29 22:34:13 ,                    ,2021-11-29 22:34:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,退款-商户单号XP1321112922200428353604005601,78.00   ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021112922001455785748567855	,XP1321112922200428353604005601	,2021-11-29 22:32:11 ,2021-11-29 22:32:12 ,2021-11-29 22:34:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1321112922200428353604005601,78.00   ,支出      ,交易关闭    ,0.00     ,78.00    ,                    ,已支出      ,
2021112922001155781428497175	,11190600721112974848297909426	,2021-11-29 19:44:33 ,2021-11-29 19:44:39 ,2021-11-29 20:20:44 ,淘宝        ,支付宝担保交易         ,饿了么             ,周黑鸭(长沙凯德壹中心店)外卖订单   ,60.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021112922001155785748702084	,T200P2292305259228509565	,2021-11-29 18:48:17 ,2021-11-29 18:48:32 ,2021-11-29 18:48:32 ,淘宝        ,支付宝担保交易         ,fertig旗舰店       ,Fertig洗碗机专用洗碗盐1kg软水盐洗涤粉剂 软水预防水垢,19.90   ,支出      ,等待对方发货  ,0.00     ,0.00     ,                    ,已支出      ,
2021112922001155785748702083	,T200P2291549510922509565	,2021-11-29 18:46:18 ,2021-11-29 18:46:22 ,2021-11-30 09:39:13 ,淘宝        ,支付宝担保交易         ,巴拉巴拉官方旗舰        ,【火拼价】巴拉巴拉童装男童毛衣针织打底衫儿童童装秋冬2021新款民族风设计 等多件,521.80  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2021112922001155785749115524	,T200P2291197321836509565	,2021-11-29 18:44:15 ,2021-11-29 18:44:19 ,2021-11-30 08:57:06 ,淘宝        ,支付宝担保交易         ,巴拉巴拉官方旗舰        ,【火拼价】【IP-宫西达也】巴拉巴拉男童毛衣打底衫童装秋冬2021新款小童 等多件,505.80  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20211129353093881781 	,                    	,2021-11-29 02:28:12 ,                    ,2021-11-29 02:28:12 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.28-收益发放 ,7.36    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021112822001455785747859305	,46380981075602255855783	,2021-11-28 19:15:07 ,2021-11-28 19:15:20 ,2021-11-28 19:15:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,糯米果             ,收钱码收款               ,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021112822001455785747173678	,16380978377602255855783	,2021-11-28 19:10:38 ,2021-11-28 19:10:43 ,2021-11-28 19:10:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,长沙臭豆腐           ,收钱码收款               ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021112822001455785747892581	,46380973687602255855783	,2021-11-28 19:02:49 ,2021-11-28 19:02:55 ,2021-11-28 19:02:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,益阳伍阿姨麻辣烫        ,收钱码收款               ,11.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211128009130101000780081708514	,20211128009130501000780082426849	,2021-11-28 08:42:38 ,2021-11-28 08:42:38 ,2021-11-28 08:42:38 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-自动转入            ,17.00   ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20211128344624672781 	,                    	,2021-11-28 02:30:15 ,                    ,2021-11-28 02:30:15 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.27-收益发放 ,7.39    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021112704200113001090046907	,2021112722001484135703938916	,2021-11-27 19:44:40 ,2021-11-27 19:44:43 ,2021-11-27 19:44:43 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112722001455785747152093	,82738210027479684250	,2021-11-27 19:19:11 ,2021-11-27 19:19:12 ,2021-11-27 19:19:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沃尔玛购物广场长沙观沙路店   ,超市商品                ,89.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021112722001455785747209805	,21P2088721085226061W03_211127017764015104-95306014	,2021-11-27 18:49:32 ,2021-11-27 18:49:32 ,2021-11-27 18:49:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,长沙市远觉饮品有限公司     ,二维码支付               ,23.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211127608709836405 	,SHOP_1637987503548ab92d1ec1018365c6075f3da072acaa1002088602255_s	,2021-11-27 12:31:47 ,2021-11-27 12:31:47 ,2021-11-27 12:31:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,                ,淘宝现金红包提现            ,20.00   ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021112704200113001090004104	,2021112722001484135703212815	,2021-11-27 10:31:51 ,2021-11-27 10:31:55 ,2021-11-27 10:31:55 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,23.76   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112704200113001090001828	,2021112722001484135703194937	,2021-11-27 10:28:04 ,2021-11-27 10:28:08 ,2021-11-27 10:28:08 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,40.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112704200113001090002984	,2021112722001484135702452355	,2021-11-27 10:25:07 ,2021-11-27 10:25:10 ,2021-11-27 10:25:10 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,5.30    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112704200113001089996071	,2021112722001484135703168623	,2021-11-27 10:19:40 ,2021-11-27 10:19:43 ,2021-11-27 10:19:43 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,18.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112704200113001089993393	,2021112722001484135702556466	,2021-11-27 10:16:50 ,2021-11-27 10:16:53 ,2021-11-27 10:16:53 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,2.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112704200113001090005093	,2021112722001484135702596298	,2021-11-27 10:14:30 ,2021-11-27 10:14:34 ,2021-11-27 10:14:34 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,8.70    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
20211127334733161781 	,                    	,2021-11-27 03:51:36 ,                    ,2021-11-27 03:51:36 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.26-收益发放 ,8.12    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
