支付宝交易记录明细查询
账号:[79071077@qq.com]
起始日期:[2021-08-03 00:00:00]    终止日期:[2021-11-03 14:36:41]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2021110222001484131416928590	,16358185785402594284130	,2021-11-02 10:02:59 ,2021-11-02 10:03:07 ,2021-11-02 10:03:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,酥食味老面饼          ,收钱码收款               ,8.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416916642	,46358183982402594284130	,2021-11-02 09:59:59 ,2021-11-02 10:00:13 ,2021-11-02 10:00:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,任氏海鲜            ,收钱码收款               ,39.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416881136	,16358180705402594284130	,2021-11-02 09:54:31 ,2021-11-02 09:54:37 ,2021-11-02 09:54:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,纯香手工豆腐坊         ,收钱码收款               ,5.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416943739	,46358178741402594284130	,2021-11-02 09:51:15 ,2021-11-02 09:51:22 ,2021-11-02 09:51:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蔬菜生鲜配送          ,收钱码收款               ,20.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416776163	,16358177028402594284130	,2021-11-02 09:48:23 ,2021-11-02 09:48:31 ,2021-11-02 09:48:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蔬菜摊             ,收钱码收款               ,12.50   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416963123	,16358175959402594284130	,2021-11-02 09:46:37 ,2021-11-02 09:46:43 ,2021-11-02 09:46:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蔬菜              ,收钱码收款               ,7.30    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416826155	,16358175003402594284130	,2021-11-02 09:45:01 ,2021-11-02 09:45:13 ,2021-11-02 09:45:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,有机蔬菜            ,收钱码收款               ,3.50    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416865791	,16358174356402594284130	,2021-11-02 09:43:56 ,2021-11-02 09:44:02 ,2021-11-02 09:44:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蔬菜摊             ,收钱码收款               ,14.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416867730	,46358171866402594284130	,2021-11-02 09:39:47 ,2021-11-02 09:39:53 ,2021-11-02 09:39:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,琪菌类批发           ,收钱码收款               ,3.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416824292	,46358169682402594284130	,2021-11-02 09:36:09 ,2021-11-02 09:36:20 ,2021-11-02 09:36:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,水产批发            ,收钱码收款               ,20.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416844433	,16358162729402594284130	,2021-11-02 09:24:33 ,2021-11-02 09:24:39 ,2021-11-02 09:24:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,欧阳春香            ,收钱码收款               ,8.80    ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416967580	,16358161345402594284130	,2021-11-02 09:22:15 ,2021-11-02 09:22:24 ,2021-11-02 09:22:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,水果店             ,收钱码收款               ,15.20   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484135732522012	,642016092601976292202111021132633764357	,2021-11-02 09:19:36 ,2021-11-02 09:19:51 ,2021-11-02 09:19:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宁乡本地土猪肉         ,宁乡本地土猪肉(订单号202111020281362149),42.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110222001484131416872163	,16358157211402594284130	,2021-11-02 09:15:22 ,2021-11-02 09:15:35 ,2021-11-02 09:15:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,毛阿子黄牛肉批发零售      ,收钱码收款               ,136.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2021110122001484131416486056	,SVIPR2021110123170022727557184	,2021-11-01 23:17:11 ,2021-11-01 23:17:12 ,2021-11-01 23:17:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,知乎              ,自动续费盐选会员月卡          ,15.74   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021103122001184135728406598	,T100P2217534951839969736	,2021-10-31 14:05:37 ,2021-10-31 14:05:44 ,2021-10-31 14:05:45 ,淘宝        ,支付宝担保交易         ,中国移动官方旗舰店       ,手机充值                ,99.88   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021103022001484135726901165	,84126600004837000020211030130000040000004080014669	,2021-10-30 14:04:07 ,2021-10-30 14:04:08 ,2021-10-30 14:04:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,长沙市岳麓区唛咭食品店     ,智能硬件B-C商品           ,16.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
